severity,category,path,message,detail
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Clan\Clan Motorized Point (MG Advanced).yml,unit key '639' appears 2 times,"{""key"": ""639"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Clan\\Clan Motorized Point (MG Advanced).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\Clan Points\\Clan Motorized Point (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Clan\Clan Motorized Point (Rifle Advanced).yml,unit key '640' appears 2 times,"{""key"": ""640"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Clan\\Clan Motorized Point (Rifle Advanced).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\Clan Points\\Clan Motorized Point (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Clan\Clan Motorized Point (SRM Advanced).yml,unit key '641' appears 2 times,"{""key"": ""641"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Clan\\Clan Motorized Point (SRM Advanced).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\Clan Points\\Clan Motorized Point (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Foot demi-I (ComGuards) (Flamer).yml,unit key '6997' appears 2 times,"{""key"": ""6997"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot demi-I (ComGuards) (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot demi-I (WOBM) (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Foot demi-I (ComGuards) (Laser).yml,unit key '6998' appears 2 times,"{""key"": ""6998"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot demi-I (ComGuards) (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot demi-I (WOBM) (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Foot demi-I (ComGuards) (LRM).yml,unit key '6999' appears 2 times,"{""key"": ""6999"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot demi-I (ComGuards) (LRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot demi-I (WOBM) (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Foot demi-I (ComGuards) (MG).yml,unit key '7000' appears 2 times,"{""key"": ""7000"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot demi-I (ComGuards) (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot demi-I (WOBM) (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Foot demi-I (ComGuards) (Rifle).yml,unit key '7001' appears 2 times,"{""key"": ""7001"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot demi-I (ComGuards) (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot demi-I (WOBM) (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Foot demi-I (ComGuards) (SRM).yml,unit key '7002' appears 2 times,"{""key"": ""7002"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot demi-I (ComGuards) (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot demi-I (WOBM) (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Foot Platoon (ComStar) (Flamer).yml,unit key '1143' appears 4 times,"{""key"": ""1143"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot Platoon (ComStar) (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Foot Platoon (DCMS) (Flamer 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Foot Platoon (FWLM) (Flamer 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Foot Platoon (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Foot Platoon (ComStar) (Laser).yml,unit key '1144' appears 4 times,"{""key"": ""1144"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot Platoon (ComStar) (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Foot Platoon (DCMS) (Laser 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Foot Platoon (FWLM) (Laser 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Foot Platoon (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Foot Platoon (ComStar) (MG).yml,unit key '1146' appears 4 times,"{""key"": ""1146"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot Platoon (ComStar) (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Foot Platoon (DCMS) (MG 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Foot Platoon (FWLM) (MG 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Foot Platoon (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Foot Platoon (ComStar) (Rifle).yml,unit key '1147' appears 4 times,"{""key"": ""1147"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot Platoon (ComStar) (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Foot Platoon (DCMS) (Rifle 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Foot Platoon (FWLM) (Rifle 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Foot Platoon (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Foot Platoon (ComStar) (SRM).yml,unit key '1148' appears 4 times,"{""key"": ""1148"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Foot Platoon (ComStar) (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Foot Platoon (DCMS) (SRM 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Foot Platoon (FWLM) (SRM 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Foot Platoon (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Hover Level I (ComGuards) (Flamer).yml,unit key '7047' appears 2 times,"{""key"": ""7047"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Level I (ComGuards) (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Level I (WOBM) (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Hover Level I (ComGuards) (Laser).yml,unit key '7048' appears 2 times,"{""key"": ""7048"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Level I (ComGuards) (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Level I (WOBM) (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Hover Level I (ComGuards) (LRM).yml,unit key '7049' appears 2 times,"{""key"": ""7049"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Level I (ComGuards) (LRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Level I (WOBM) (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Hover Level I (ComGuards) (MG).yml,unit key '7050' appears 2 times,"{""key"": ""7050"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Level I (ComGuards) (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Level I (WOBM) (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Hover Level I (ComGuards) (Rifle).yml,unit key '7046' appears 2 times,"{""key"": ""7046"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Level I (ComGuards) (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Level I (WOBM) (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Hover Level I (ComGuards) (SRM).yml,unit key '7051' appears 2 times,"{""key"": ""7051"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Level I (ComGuards) (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Level I (WOBM) (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Hover Platoon (ComStar) (Flamer).yml,unit key '2132' appears 4 times,"{""key"": ""2132"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Platoon (ComStar) (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Hover Platoon (DCMS) (Flamer 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Hover Platoon (FWLM) (Flamer 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Hover Platoon (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Hover Platoon (ComStar) (Laser).yml,unit key '2133' appears 4 times,"{""key"": ""2133"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Platoon (ComStar) (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Hover Platoon (DCMS) (Laser 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Hover Platoon (FWLM) (Laser 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Hover Platoon (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Hover Platoon (ComStar) (MG).yml,unit key '2135' appears 4 times,"{""key"": ""2135"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Platoon (ComStar) (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Hover Platoon (DCMS) (MG 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Hover Platoon (FWLM) (MG 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Hover Platoon (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Hover Platoon (ComStar) (Rifle).yml,unit key '2136' appears 4 times,"{""key"": ""2136"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Platoon (ComStar) (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Hover Platoon (DCMS) (Rifle 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Hover Platoon (FWLM) (Rifle 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Hover Platoon (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Hover Platoon (ComStar) (SRM).yml,unit key '2137' appears 4 times,"{""key"": ""2137"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Hover Platoon (ComStar) (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Mechanized Hover Platoon (DCMS) (SRM 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Mechanized Hover Platoon (FWLM) (SRM 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Mechanized Hover Platoon (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Jump Level I (ComGuards) (Flamer).yml,unit key '7022' appears 2 times,"{""key"": ""7022"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Level I (ComGuards) (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Level I (WOBM) (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Jump Level I (ComGuards) (Laser).yml,unit key '7023' appears 2 times,"{""key"": ""7023"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Level I (ComGuards) (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Level I (WOBM) (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Jump Level I (ComGuards) (LRM).yml,unit key '7024' appears 2 times,"{""key"": ""7024"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Level I (ComGuards) (LRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Level I (WOBM) (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Jump Level I (ComGuards) (MG).yml,unit key '7025' appears 2 times,"{""key"": ""7025"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Level I (ComGuards) (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Level I (WOBM) (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Jump Level I (ComGuards) (Rifle).yml,unit key '7021' appears 2 times,"{""key"": ""7021"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Level I (ComGuards) (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Level I (WOBM) (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Jump Level I (ComGuards) (SRM).yml,unit key '7026' appears 2 times,"{""key"": ""7026"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Level I (ComGuards) (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Level I (WOBM) (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Jump Platoon (ComStar) (Flamer).yml,unit key '1718' appears 4 times,"{""key"": ""1718"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Platoon (ComStar) (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Jump Platoon (DCMS) (Flamer 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Jump Platoon (FWLM) (Flamer 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Jump Platoon (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Jump Platoon (ComStar) (Laser).yml,unit key '1719' appears 5 times,"{""key"": ""1719"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Platoon (ComStar) (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Jump Platoon (DCMS) (Laser 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Jump Platoon (FWLM) (Laser 2500+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Jump Platoon (FWLM) (Laser 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Jump Platoon (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Jump Platoon (ComStar) (MG).yml,unit key '1721' appears 4 times,"{""key"": ""1721"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Platoon (ComStar) (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Jump Platoon (DCMS) (MG 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Jump Platoon (FWLM) (MG 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Jump Platoon (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Jump Platoon (ComStar) (Rifle).yml,unit key '7027' appears 3 times,"{""key"": ""7027"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Platoon (ComStar) (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Jump Platoon (FWLM) (Rifle 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Jump Platoon (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Jump Platoon (ComStar) (SRM).yml,unit key '1723' appears 4 times,"{""key"": ""1723"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Jump Platoon (ComStar) (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Jump Platoon (DCMS) (SRM 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Jump Platoon (FWLM) (SRM 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Jump Platoon (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Motorized demi-I (ComGuards) (Flamer).yml,unit key '7119' appears 2 times,"{""key"": ""7119"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized demi-I (ComGuards) (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized demi-I (WOBM) (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Motorized demi-I (ComGuards) (Laser).yml,unit key '7120' appears 2 times,"{""key"": ""7120"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized demi-I (ComGuards) (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized demi-I (WOBM) (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Motorized demi-I (ComGuards) (LRM).yml,unit key '7121' appears 2 times,"{""key"": ""7121"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized demi-I (ComGuards) (LRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized demi-I (WOBM) (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Motorized demi-I (ComGuards) (MG).yml,unit key '7122' appears 2 times,"{""key"": ""7122"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized demi-I (ComGuards) (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized demi-I (WOBM) (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Motorized demi-I (ComGuards) (Rifle).yml,unit key '7118' appears 2 times,"{""key"": ""7118"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized demi-I (ComGuards) (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized demi-I (WOBM) (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Motorized demi-I (ComGuards) (SRM).yml,unit key '7123' appears 2 times,"{""key"": ""7123"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized demi-I (ComGuards) (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized demi-I (WOBM) (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\CS WOB\Motorized Platoon (ComStar) (Flamer).yml,unit key '2235' appears 4 times,"{""key"": ""2235"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\CS WOB\\Motorized Platoon (ComStar) (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\DCMS\\Motorized Platoon (DCMS) (Flamer 2620+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\FWLM\\Motorized Platoon (FWLM) (Flamer 3035+).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\TW\\IS Platoons\\Motorized Platoon (Flamer).yml""]}"
